timestamp,PV1 voltage (V),PV1 current (A),PV1 input power(W),PV2 voltage (V),PV2 current (A),PV2 input power(W),AC current R(A),AC voltage R(V),AC current S(A),AC voltage S(V),AC current T(A),AC voltage T(V),output power(W),feed-in power(W),daily yield(kWh),total yield(kWh),feed-in energy(kWh),consume energy(kWh),Inverter Status,Battery operating status,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,dataset,PV1_voltage_(V)_cat,PV2_voltage_(V)_cat,PV1_current_(A)_cat,PV2_current_(A)_cat,PV1_input_power(W)_cat,PV2_input_power(W)_cat,output_power(W)_cat,feed-in_power(W)_cat,Temperature_cat,Dew_Point_C_cat,Humidity_%_cat,Speed_kmh_cat,Precip_Rate_mm_cat,prší?,hour,day_of_week,is_workday,hourly_yield,hourly_feed_in_energy,hourly_consumed,sobestacnost,system_pracuje,pretok,h_spotreba_cat,h_yield_cat,h_feedin_cat
2024-02-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1900.55,5.4,9491.3,4932.0,5196.66,IdleMode,Normal,4.16,3.93,98.33,,0.87,0.87,1020.63,2.86,6.69,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,2-4.99,prší,18,3,pracovní den,0.0,0.0,1.84,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2306.83,5.4,9491.3,4932.0,5198.49,IdleMode,Normal,4.36,4.25,99.0,,1.56,1.57,1020.04,0.76,7.87,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,19,3,pracovní den,0.0,0.0,2.48,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2024-02-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2443.33,5.4,9491.3,4932.0,5200.97,IdleMode,Normal,4.48,4.45,99.0,,0.64,0.64,1019.84,1.34,8.68,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,2-4.99,prší,20,3,pracovní den,0.0,0.0,1.71,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1193.17,5.4,9491.3,4932.0,5202.68,IdleMode,Normal,4.5,4.5,99.0,,0.0,0.0,1019.58,0.57,9.31,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,21,3,pracovní den,0.0,0.0,0.99,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-892.58,5.4,9491.3,4932.0,5203.67,IdleMode,Normal,4.56,4.5,99.0,,0.0,0.0,1019.19,0.0,9.4,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,22,3,pracovní den,0.0,0.0,1.1,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1376.67,5.4,9491.3,4932.0,5204.77,IdleMode,Normal,4.5,4.49,99.0,,0.01,0.01,1018.96,0.0,9.4,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,23,3,pracovní den,0.0,0.0,1.15,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-817.58,0.45,9491.3,4932.0,5205.91,IdleMode,Normal,4.44,4.38,99.0,,0.01,0.01,1018.96,0.0,0.78,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,0,4,pracovní den,0.0,0.0,0.79,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1036.5,0.0,9491.3,4932.0,5206.7,IdleMode,Normal,4.61,4.53,99.0,,0.0,0.0,1018.77,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,1,4,pracovní den,0.0,0.0,1.28,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.33,0.0,9491.3,4932.0,5207.98,IdleMode,Normal,5.09,5.01,99.0,,0.0,0.0,1018.68,1.53,0.53,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,0 až 5,80-99,0-2.5,2-4.99,prší,2,4,pracovní den,0.0,0.0,0.86,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758.92,0.0,9491.3,4932.0,5208.84,IdleMode,Normal,5.93,5.85,99.0,,0.0,0.0,1018.54,1.14,1.46,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,3,4,pracovní den,0.0,0.0,0.91,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1193.92,0.0,9491.3,4932.0,5209.75,IdleMode,Normal,6.9,6.83,99.0,,0.0,0.0,1018.26,0.0,1.78,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,4,4,pracovní den,0.0,0.0,1.13,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-819.83,0.0,9491.3,4932.0,5210.87,IdleMode,Normal,7.21,7.14,99.0,,0.01,0.01,1017.89,0.57,2.25,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,5,4,pracovní den,0.0,0.0,0.75,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-775.17,0.0,9491.3,4932.0,5211.62,IdleMode,Normal,7.63,7.54,99.0,,0.29,0.29,1017.52,1.53,2.88,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,2-4.99,prší,6,4,pracovní den,0.0,0.0,1.1,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1423.5,0.0,9491.3,4932.0,5212.72,IdleMode,Normal,8.04,7.71,98.17,,1.26,1.26,1017.3,2.48,4.4,0.0,1.01,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,2-4.99,prší,7,4,pracovní den,0.0,0.0,1.6,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-09 08:00:00,271.16,0.06,31.92,247.34,0.03,14.83,0.75,180.76,0.82,180.18,0.75,180.94,67.75,-2383.83,0.0,9491.3,4932.0,5214.32,NormalMode,Normal,8.48,7.95,96.5,,1.22,1.22,1017.3,0.95,5.78,0.0,8.42,IVELKO9,Extremely Low,Low,Nula,Nula,Extremely Low,Nula,Extremely Low,Neg Normal,5 až 10,5 až 10,80-99,0-2.5,0,neprší,8,4,pracovní den,0.19,0.0,2.62,ne,ano,ne,2000-3000Wh,<500Wh,Nedodava
2024-02-09 09:00:00,446.87,0.42,205.17,378.59,0.37,152.75,1.08,240.38,1.18,239.04,1.12,241.06,318.17,-1975.83,0.19,9491.49,4932.0,5216.94,NormalMode,Normal,8.89,8.26,95.83,,1.45,1.46,1017.3,1.14,6.39,0.0,34.78,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,9,4,pracovní den,0.38,0.0,1.45,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2024-02-09 10:00:00,455.24,0.53,271.58,389.42,0.48,204.83,1.13,239.13,1.25,239.51,1.18,240.03,433.08,-1183.17,0.57,9491.87,4932.0,5218.39,NormalMode,Normal,9.42,8.68,95.08,,1.52,1.56,1017.13,0.0,6.6,0.08,45.28,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,10,4,pracovní den,0.43,0.0,1.2,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2024-02-09 11:00:00,433.99,0.58,266.33,382.5,0.47,205.17,1.14,240.41,1.25,239.95,1.18,240.88,427.17,-1191.67,1.0,9492.3,4932.0,5219.59,NormalMode,Normal,10.21,9.14,93.25,,1.48,1.5,1017.07,0.0,6.6,0.5,60.49,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,11,4,pracovní den,0.57,0.0,1.16,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2024-02-09 12:00:00,445.48,0.93,437.58,396.08,0.72,313.25,1.37,240.69,1.47,240.02,1.39,239.93,692.42,-1041.33,1.57,9492.87,4932.0,5220.75,NormalMode,Normal,11.06,9.54,90.58,,2.12,2.16,1016.76,0.0,6.6,1.0,82.53,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,12,4,pracovní den,0.86,0.0,0.89,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2024-02-09 13:00:00,482.19,1.25,624.92,400.48,1.05,442.42,1.67,239.64,1.75,239.61,1.72,240.08,996.0,-937.42,2.43,9493.72,4932.0,5221.64,NormalMode,Normal,11.73,9.62,87.08,,3.14,3.2,1016.31,0.0,6.6,1.0,108.09,IVELKO9,Normal,Normal,A<3,A<3,Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,5 až 10,80-99,2.5-5,0,neprší,13,4,pracovní den,0.82,0.0,1.25,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2024-02-09 14:00:00,454.71,0.77,371.08,394.44,0.65,273.17,1.29,238.98,1.38,237.92,1.28,237.57,581.08,-1530.92,3.24,9494.54,4932.0,5222.89,NormalMode,Normal,12.14,9.35,83.42,,3.06,3.18,1015.95,0.0,6.6,0.58,65.45,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,10 až 15,5 až 10,80-99,2.5-5,0,neprší,14,4,pracovní den,0.41,0.0,1.53,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2024-02-09 15:00:00,409.38,0.52,227.85,373.99,0.34,149.15,1.07,239.36,1.24,239.35,1.1,237.29,330.54,-1549.54,3.65,9494.95,4932.0,5224.42,NormalMode,Normal,11.67,9.24,85.15,,0.69,0.69,1016.02,0.0,6.6,0.0,34.93,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,15,4,pracovní den,0.29,0.0,1.77,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2024-02-09 16:00:00,431.73,0.2,106.25,359.35,0.15,69.33,0.3,239.27,0.34,238.98,0.31,238.48,-4.58,-1372.42,3.94,9495.24,4932.0,5226.19,NormalMode,Normal,10.9,9.1,88.75,,0.13,0.13,1015.86,0.0,6.6,0.0,18.72,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,16,4,pracovní den,0.06,0.0,1.59,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2024-02-09 17:00:00,42.14,0.0,0.0,146.46,0.0,0.0,-1.1,239.79,-1.2,238.78,-1.1,237.32,-398.5,-2136.08,4.0,9495.3,4932.0,5227.78,NormalMode,Normal,9.18,8.18,93.67,,0.0,0.0,1015.72,0.0,6.6,0.0,1.19,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Nula,Negative,Neg Normal,5 až 10,5 až 10,80-99,0-2.5,0,neprší,17,4,pracovní den,0.0,0.0,2.07,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2024-02-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1736.25,4.0,9495.3,4932.0,5229.85,IdleMode,Normal,7.82,7.18,95.67,,0.0,0.0,1015.75,0.0,6.6,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,18,4,pracovní den,0.0,0.0,1.48,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.58,4.0,9495.3,4932.0,5231.33,IdleMode,Normal,7.08,6.66,97.83,,0.0,0.0,1015.78,0.0,6.6,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,19,4,pracovní den,0.0,0.0,1.87,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1519.25,4.0,9495.3,4932.0,5233.21,IdleMode,Normal,7.56,6.91,95.92,,0.52,0.52,1016.18,0.0,6.6,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,20,4,pracovní den,0.0,0.0,1.15,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.17,4.0,9495.3,4932.0,5234.36,IdleMode,Normal,8.74,7.68,93.42,,1.42,1.43,1016.37,0.0,6.6,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,21,4,pracovní den,0.0,0.0,0.91,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-862.67,4.0,9495.3,4932.0,5235.27,IdleMode,Normal,8.46,7.82,95.58,,0.64,0.64,1016.37,1.14,7.18,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,22,4,pracovní den,0.0,0.0,0.9,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1155.67,4.0,9495.3,4932.0,5236.17,IdleMode,Normal,8.18,7.69,97.17,,0.17,0.17,1016.18,0.38,7.45,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,23,4,pracovní den,0.0,0.0,1.25,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1051.08,0.0,9495.3,4932.0,5237.43,IdleMode,Normal,7.78,7.39,98.0,,0.04,0.04,1015.75,0.19,0.66,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,0,5,víkend,0.0,0.0,0.85,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-783.92,0.0,9495.3,4932.0,5238.28,IdleMode,Normal,7.55,7.17,98.0,,0.05,0.05,1015.24,0.57,0.1,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,1,5,víkend,0.0,0.0,0.85,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1074.58,0.0,9495.3,4932.0,5239.13,IdleMode,Normal,7.28,6.9,98.0,,0.44,0.44,1015.07,0.57,0.38,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,2,5,víkend,0.0,0.0,1.09,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-805.75,0.0,9495.3,4932.0,5240.22,IdleMode,Normal,7.07,6.66,98.0,,0.07,0.07,1015.1,0.57,0.82,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,3,5,víkend,0.0,0.0,0.76,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-761.08,0.0,9495.3,4932.0,5240.98,IdleMode,Normal,6.87,6.66,98.67,,0.0,0.0,1014.98,0.0,1.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,4,5,víkend,0.0,0.0,0.93,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1263.5,0.0,9495.3,4932.0,5241.91,IdleMode,Normal,6.51,6.43,99.0,,0.0,0.0,1014.62,0.0,1.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,5,5,víkend,0.0,0.0,1.05,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2024-02-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752.75,0.0,9495.3,4932.0,5242.95,IdleMode,Normal,5.96,5.87,99.0,,0.05,0.05,1014.64,0.0,1.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,6,5,víkend,0.02,0.0,0.71,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2024-02-10 07:00:00,238.9,0.14,76.0,226.06,0.23,104.17,0.61,140.01,0.67,139.8,0.69,140.12,159.0,-609.25,0.02,9495.32,4932.0,5243.67,NormalMode,Normal,5.85,5.76,99.0,,0.08,0.08,1014.93,0.0,1.02,0.0,9.72,IVELKO9,Normal,Normal,Nula,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,7,5,víkend,0.42,0.0,1.56,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2024-02-10 08:00:00,436.47,0.62,286.58,407.74,0.81,356.25,1.28,239.78,1.38,238.74,1.3,239.61,583.67,-2609.83,0.42,9495.73,4932.0,5245.22,NormalMode,Normal,7.2,7.05,98.83,,0.6,0.6,1015.18,0.0,1.02,0.0,51.62,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Normal,5 až 10,5 až 10,80-99,0-2.5,0,neprší,8,5,víkend,0.87,0.0,1.89,ne,ano,ne,1250Wh-2000Wh,500-1500Wh,Nedodava
2024-02-10 09:00:00,471.41,1.89,923.83,414.92,2.71,1147.75,1.89,239.46,3.82,238.66,2.31,238.54,1722.0,-839.5,1.3,9496.6,4932.0,5247.11,NormalMode,Normal,8.97,8.09,94.25,,2.12,2.16,1015.38,0.0,1.02,1.08,119.28,IVELKO9,Normal,Normal,A<3,A<3,Low,Normal,Low,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,9,5,víkend,2.52,0.0,0.47,ne,ano,ne,1000-1250Wh,2500-4000Wh,Nedodava
2024-02-10 10:00:00,493.46,4.23,2096.58,409.76,6.41,2641.92,1.08,238.03,6.72,239.92,5.12,240.46,2842.5,18.17,3.82,9499.12,4932.0,5247.58,NormalMode,Normal,10.02,8.72,91.92,,2.06,2.09,1015.38,0.0,1.02,1.83,243.74,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,10,5,víkend,3.17,0.1,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,<500Wh
2024-02-10 11:00:00,481.99,5.18,2515.42,406.27,5.99,2450.33,2.07,240.47,2.54,238.82,8.67,240.68,3004.42,-0.5,6.99,9502.29,4932.1,5247.58,NormalMode,Normal,10.8,8.99,88.75,,2.4,2.45,1015.3,0.0,1.02,2.0,282.62,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,High,Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,11,5,víkend,2.43,0.0,0.0,ano,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2024-02-10 12:00:00,475.82,4.67,2250.25,413.38,4.57,1904.75,3.09,238.58,1.28,239.47,6.02,238.72,2235.58,0.0,9.42,9504.72,4932.1,5247.58,NormalMode,Normal,11.92,9.54,85.5,,2.2,2.23,1014.98,0.0,1.02,2.0,246.38,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Normal,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,12,5,víkend,3.28,0.0,0.0,ano,ano,ne,<100 Wh,2500-4000Wh,Nedodava
2024-02-10 13:00:00,487.11,2.52,1245.58,409.22,2.18,908.08,3.88,239.55,2.5,239.88,7.52,239.92,3229.58,0.0,12.7,9508.0,4932.1,5247.58,NormalMode,Normal,12.36,9.91,85.25,,1.85,1.85,1014.42,0.0,1.02,1.42,163.12,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,13,5,víkend,2.3,0.0,0.09,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2024-02-10 14:00:00,473.51,1.11,540.42,400.33,0.98,408.83,2.52,240.85,2.53,239.89,3.12,239.28,1761.83,0.0,15.0,9510.3,4932.1,5247.67,NormalMode,Normal,12.01,9.82,86.58,,2.4,2.43,1013.85,0.0,1.02,1.0,92.32,IVELKO9,Normal,Normal,A<3,A<3,Low,Extremely Low,Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,14,5,víkend,1.58,0.0,0.01,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2024-02-10 15:00:00,457.81,0.84,398.42,396.57,0.67,281.58,2.34,240.94,2.62,239.11,2.58,238.78,1617.58,0.0,16.58,9511.88,4932.1,5247.68,NormalMode,Normal,11.92,9.87,87.58,,0.58,0.59,1013.91,0.0,1.02,0.75,63.51,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,15,5,víkend,1.06,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2024-02-10 16:00:00,405.47,0.31,148.25,383.52,0.26,115.83,1.66,240.81,2.32,238.78,1.78,237.37,1052.08,0.0,17.64,9512.94,4932.1,5247.68,NormalMode,Normal,11.34,9.63,89.33,,1.68,1.73,1013.82,0.0,1.02,0.0,31.08,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,16,5,víkend,1.28,0.0,0.38,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2024-02-10 17:00:00,39.07,0.0,0.0,158.64,0.01,2.25,0.9,139.5,1.23,138.83,1.05,138.93,554.75,-1167.83,18.92,9514.22,4932.1,5248.06,NormalMode,Normal,10.03,8.83,92.42,,0.7,0.7,1013.63,0.0,1.02,0.0,1.22,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,17,5,víkend,0.07,0.0,1.21,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2024-02-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1530.75,19.0,9514.3,4932.1,5249.27,IdleMode,Normal,9.29,8.22,93.08,,0.58,0.58,1013.58,0.0,1.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,18,5,víkend,0.0,0.0,1.91,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2024-02-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1641.75,19.0,9514.3,4932.1,5251.18,IdleMode,Normal,8.85,7.8,93.33,,0.66,0.66,1013.1,0.0,1.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,19,5,víkend,0.0,0.0,1.27,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
